Index,Make,Model,Car,Variant,Final Configuration,Body Type,Fuel Type,Fuel System,Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel Tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,Price
739,Maruti Suzuki,S-Cross,Maruti Suzuki S-Cross,1.3L Zeta,Maruti Suzuki S-Cross1.3L Zeta,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23.65,88.77,200,48,1595,4300,1785,5,5,2600,2,854328
740,Maruti Suzuki,S-Cross,Maruti Suzuki S-Cross,1.3L Alpha,Maruti Suzuki S-Cross1.3L Alpha,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,23.65,88.77,200,48,1595,4300,1785,5,5,2600,2,914328
741,Renault,Captur,Renault Captur,Rxe Petrol,Renault CapturRxe Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1498,4,13.86,104.55,142,50,1619,4329,1813,5,5,2673,2,976592
742,Renault,Captur,Renault Captur,Rxe Diesel,Renault CapturRxe Diesel,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.37,108.5,240,50,1619,4329,1813,5,5,2673,2,999614
743,Renault,Captur,Renault Captur,Platine Diesel Dual Tone,Renault CapturPlatine Diesel Dual Tone,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.37,108.5,240,50,1619,4329,1813,5,5,2673,4,1031943
744,Renault,Captur,Renault Captur,Platine Petrol Dual Tone,Renault CapturPlatine Petrol Dual Tone,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1498,4,13.86,104.55,142,50,1619,4329,1813,5,5,2673,2,1022930
745,Mahindra,Xylo,Mahindra Xylo,D2 Bs-Iv,Mahindra XyloD2 Bs-Iv,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2489,4,13.9,93.7,218,55,1895,4520,1850,5,7,2760,0,1055259
746,Mahindra,Xylo,Mahindra Xylo,D4 Bs-Iv,Mahindra XyloD4 Bs-Iv,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2489,4,13.9,93.7,218,55,1895,4520,1850,5,7,2760,0,880689
747,Mahindra,Xylo,Mahindra Xylo,H4 Bs-Iv,Mahindra XyloH4 Bs-Iv,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,14.02,118.36,280,55,1895,4520,1850,5,7,2760,0,992689
748,Mahindra,Xylo,Mahindra Xylo,H4 Abs Bs-Iv,Mahindra XyloH4 Abs Bs-Iv,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,14.02,118.36,280,55,1895,4520,1850,5,7,2760,0,1043689
749,Mahindra,Xylo,Mahindra Xylo,H8 Abs Airbags Bs-Iv,Mahindra XyloH8 Abs Airbags Bs-Iv,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,14.02,119.34,280,55,1895,4520,1850,5,8,2760,2,1143689
750,Kia,Seltos,Kia Seltos,Hte 1.5,Kia SeltosHte 1.5,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1497,4,16.8,113.43,144,60,1645,4315,1800,5,5,2610,2,949999
751,Kia,Seltos,Kia Seltos,Gtk 1.4,Kia SeltosGtk 1.4,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1353,4,16.1,138.08,242,50,1645,4315,1800,5,5,2610,2,1049999
752,Kia,Seltos,Kia Seltos,Gtx 1.4,Kia SeltosGtx 1.4,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1353,4,16.1,138.08,242,50,1645,4315,1800,5,5,2610,4,1299999
753,Kia,Seltos,Kia Seltos,Gtx At 1.4,Kia SeltosGtx At 1.4,SUV,Petrol,Injection,DCT,FWD (Front Wheel Drive),1353,4,16.5,138.08,242,50,1645,4315,1800,5,5,2610,4,1199999
754,Kia,Seltos,Kia Seltos,Gtx Plus 1.4,Kia SeltosGtx Plus 1.4,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1353,4,16.1,138.08,242,50,1645,4315,1800,5,5,2610,4,963037
755,Nissan,Terrano,Nissan Terrano,Xe D 85Ps,Nissan TerranoXe D 85Ps,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.45,83.84,200,50,1671,4331,1822,5,5,2673,2,1004487
756,Nissan,Terrano,Nissan Terrano,Xv D Premium 110 Ps Amt,Nissan TerranoXv D Premium 110 Ps Amt,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1461,4,19.01,108.5,248,50,1671,4331,1822,5,5,2673,2,1031951
757,Nissan,Terrano,Nissan Terrano,Xl (P),Nissan TerranoXl (P),SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1598,4,13.24,102.58,145,50,1671,4331,1822,5,5,2673,2,1066139
758,Nissan,Terrano,Nissan Terrano,Xl D(O),Nissan TerranoXl D(O),SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.45,83.84,200,50,1671,4331,1822,5,5,2673,2,1228335
759,Nissan,Terrano,Nissan Terrano,Xv D Premium 110 Ps,Nissan TerranoXv D Premium 110 Ps,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,19.01,108.5,248,50,1671,4331,1822,5,5,2673,2,989000
760,Nissan,Terrano,Nissan Terrano,Sport Edition,Nissan TerranoSport Edition,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.45,83.84,200,50,1671,4331,1822,5,5,2673,2,1379000
761,Tata,Safari Storme,Tata Safari Storme,2.2 Lx 4X2,Tata Safari Storme2.2 Lx 4X2,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,14,147.95,320,63,1922,4655,1855,5,7,2650,0,1529000
762,Tata,Safari Storme,Tata Safari Storme,2.2 Ex 4X2,Tata Safari Storme2.2 Ex 4X2,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2179,4,14,147.95,320,63,1922,4655,1965,5,7,2650,0,1629000
763,Tata,Safari Storme,Tata Safari Storme,2.2 Vx 4X2 Varicor 400,Tata Safari Storme2.2 Vx 4X2 Varicor 400,SUV,Diesel,Injection,Manual,RWD (Rear Wheel Drive),2179,4,14.1,153.87,400,63,1922,4655,1965,5,7,2650,2,1629000
764,Tata,Safari Storme,Tata Safari Storme,2.2 Vx 4X4 Varicor 400,Tata Safari Storme2.2 Vx 4X4 Varicor 400,SUV,Diesel,Injection,Manual,AWD (All Wheel Drive),2179,4,14.1,153.87,400,63,1922,4655,1965,5,7,2650,2,999900
765,Hyundai,Elantra,Hyundai Elantra,S,Hyundai ElantraS,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50,1465,4620,1800,4,5,2700,6,1464900
766,Hyundai,Elantra,Hyundai Elantra,Sx,Hyundai ElantraSx,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50,1465,4620,1800,4,5,2700,6,999900
767,Hyundai,Elantra,Hyundai Elantra,Sx At,Hyundai ElantraSx At,Sedan,Petrol,Injection,AMT,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50,1465,4620,1800,4,5,2700,6,1235700
768,Hyundai,Elantra,Hyundai Elantra,Sx(O) At,Hyundai ElantraSx(O) At,Sedan,Petrol,Injection,AMT,FWD (Front Wheel Drive),1999,4,14.6,149.92,196,50,1465,4620,1800,4,5,2700,6,1419900
769,Hyundai,Tucson,Hyundai Tucson,2Wd Mt Diesel,Hyundai Tucson2Wd Mt Diesel,SUV,Diesel,Injection,Manual,4WD,1995,4,18.42,182.47,400,62,1660,4475,1850,5,5,2670,2,1235700
770,Hyundai,Tucson,Hyundai Tucson,2Wd Mt Petrol,Hyundai Tucson2Wd Mt Petrol,SUV,Petrol,Injection,Manual,FWD (Front Wheel Drive),1999,4,13.03,152.88,192,62,1660,4475,1850,5,5,2670,2,1109005
771,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl Diesel,Hyundai Tucson2Wd At Gl Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1995,4,16.38,182.47,400,62,1660,4475,1850,5,5,2670,6,1335158
772,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl Petrol,Hyundai Tucson2Wd At Gl Petrol,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1999,4,12.95,152.88,192,62,1660,4475,1850,5,5,2670,6,1479574
773,Hyundai,Tucson,Hyundai Tucson,4Wd At Gls Diesel,Hyundai Tucson4Wd At Gls Diesel,SUV,Diesel,Injection,Automatic,4WD,1995,4,16.38,182.47,400,62,1660,4475,1850,5,5,2670,6,1643829
774,Hyundai,Tucson,Hyundai Tucson,2Wd At Gls Petrol,Hyundai Tucson2Wd At Gls Petrol,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1999,4,12.95,152.88,192,62,1660,4475,1850,5,5,2670,6,1589000
775,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl(O) Petrol,Hyundai Tucson2Wd At Gl(O) Petrol,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1999,4,12.95,152.88,192,62,1660,4475,1850,5,5,2670,6,1849000
776,Hyundai,Tucson,Hyundai Tucson,2Wd At Gl(O) Diesel,Hyundai Tucson2Wd At Gl(O) Diesel,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1995,4,16.38,182.47,400,62,1660,4475,1850,5,5,2670,6,1949000
777,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Comfortline,Volkswagen Passat2.0 Tdi Comfortline,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,55,1456,4767,1832,4,5,2786,9,2039000
778,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Highline,Volkswagen Passat2.0 Tdi Highline,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,66,1456,4767,1832,4,5,2786,9,2079717
779,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Comfortline Connect,Volkswagen Passat2.0 Tdi Comfortline Connect,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,55,1456,4767,1832,4,5,2786,9,1876656
780,Volkswagen,Passat,Volkswagen Passat,2.0 Tdi Highline Connect,Volkswagen Passat2.0 Tdi Highline Connect,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,17.42,177.54,350,66,1456,4767,1832,4,5,2786,9,2364354
781,Volvo,V40 Cross Country,Volvo V40 Cross Country,D3,Volvo V40 Cross CountryD3,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1984,5,16.8,147.95,350,60,1458,4370,1783,5,5,2646,7,2187384
782,Volvo,V40 Cross Country,Volvo V40 Cross Country,T4,Volvo V40 Cross CountryT4,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1596,4,16,177.54,240,50,1470,4370,1857,5,5,2646,7,2697417
783,Mini,Countryman,Mini Countryman,Cooper S,Mini CountrymanCooper S,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1998,4,14.41,189.37,280,47,1557,4299,1822,5,5,2670,6,2373522
784,Mini,Countryman,Mini Countryman,Cooper Sd,Mini CountrymanCooper Sd,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1998,4,19.19,187.4,400,47,1557,4299,1822,5,5,2670,6,2246749
785,Mini,Countryman,Mini Countryman,Cooper S Jcw Inspired,Mini CountrymanCooper S Jcw Inspired,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1998,4,14.41,189.37,280,47,1557,4299,1822,5,5,2670,6,2423720
786,Mini,Countryman,Mini Countryman,Black Edition,Mini CountrymanBlack Edition,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1998,4,14.41,189.37,280,47,1557,4299,1822,5,5,2670,6,3021500
787,Toyota,Prius,Toyota Prius,Z8,Toyota PriusZ8,Sedan,Hybrid,Injection,Automatic,FWD (Front Wheel Drive),1798,4,23.9,96.66,142,43,1490,4540,1760,4,5,2700,7,3321500
788,Lexus,Nx 300H,Lexus Nx 300H,F-Sport,Lexus Nx 300HF-Sport,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),2494,6,18.3,191.35,210,56,1645,4.64,1.845,4,5,2660,8,2599000
789,Lexus,Nx 300H,Lexus Nx 300H,Luxury,Lexus Nx 300HLuxury,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),2494,6,18.3,191.35,210,56,1645,4640,1845,4,5,2660,8,2899000
790,Jaguar,F-Pace,Jaguar F-Pace,Prestige,Jaguar F-PacePrestige,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1999,4,16.38,177.54,430,60,1651,4731,2175,5,5,2874,6,3283000
791,Jaguar,F-Pace,Jaguar F-Pace,Prestige Petrol,Jaguar F-PacePrestige Petrol,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),1997,4,21.27,243.62,369,60,1651,4731,2175,5,5,2874,6,2962000
792,Volvo,V90 Cross Country,Volvo V90 Cross Country,D5 Inscription,Volvo V90 Cross CountryD5 Inscription,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1969,4,17.2,231.79,480,60,1543,4950,2052,5,5,2941,6,3490000
793,Bmw,X7,Bmw X7,Xdrive 40I,Bmw X7Xdrive 40I,SUV,Petrol,Injection,Automatic,AWD (All Wheel Drive),2998,6,13.38,330.42,450,80,1805,5151,2000,5,7,3105,9,3740000
794,Bmw,X7,Bmw X7,Xdrive30D Dpe Signature,Bmw X7Xdrive30D Dpe Signature,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2993,6,13.38,258.42,620,80,1805,5151,2000,5,7,3105,9,4140000
795,Bmw,M4,Bmw M4,Coupe,Bmw M4Coupe,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),2979,6,10.75,425.1,550,60,1383,4671,1870,2,4,2812,10,4240000
796,Porsche,911,Porsche 911,Carrera S,Porsche 911Carrera S,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),2981,6,8.9,443.84,530,64,1300,4519,1852,2,4,2450,4,4509000
797,Porsche,911,Porsche 911,Carrera S Cabriolet,Porsche 911Carrera S Cabriolet,Convertible,Petrol,Injection,Automatic,AWD (All Wheel Drive),2981,6,9.1,443.84,530,64,1299,4519,1852,2,4,2450,4,6060000
798,Nissan,Gtr,Nissan Gtr,3.8 V6,Nissan Gtr3.8 V6,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),3799,6,9,562.2,637,74,1370,4710,1895,2,4,2780,6,5990000
799,Aston Martin,Vantage,Aston Martin Vantage,Coupe,Aston Martin VantageCoupe,Coupe,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),3982,8,8,498.09,685,73,1273,4465,2153,2,2,2704,6,6463780
800,Aston Martin,Rapide,Aston Martin Rapide,Luxe,Aston Martin RapideLuxe,Sedan,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),5935,12,12.9,552.34,630,90.5,1360,5019,1929,4,4,2989,8,6422809
801,Ferrari,812 Superfast,Ferrari 812 Superfast,Superfast,Ferrari 812 SuperfastSuperfast,Coupe,Petrol,Injection,Automatic,AWD (All Wheel Drive),6496,12,14.9,778.21,718,92,1276,4657,1971,2,2,2720,4,6531000
802,Maruti Suzuki,Alto 800 Tour,Maruti Suzuki Alto 800 Tour,H1,Maruti Suzuki Alto 800 TourH1,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,23.7,47.34,69,35,1475,3430,1490,5,5,2360,0,10490000
803,Maruti Suzuki,Alto 800 Tour,Maruti Suzuki Alto 800 Tour,H1 (O),Maruti Suzuki Alto 800 TourH1 (O),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),796,3,24.7,47.34,69,35,1475,3395,1490,5,5,2360,1,10250000
804,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Magna 1.2 Crdi,Hyundai Grand I10 NiosMagna 1.2 Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1186,3,20.7,73.97,190,37,1520,3805,1680,5,5,2450,2,13590000
805,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Era 1.2 Vtvt,Hyundai Grand I10 NiosEra 1.2 Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,17420000
806,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Magna 1.2 Vtvt,Hyundai Grand I10 NiosMagna 1.2 Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,18844000
807,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Magna Amt 1.2 Vtvt,Hyundai Grand I10 NiosMagna Amt 1.2 Vtvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,21240272
808,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz 1.2 Vtvt,Hyundai Grand I10 NiosSportz 1.2 Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,29500000
809,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz Amt 1.2 Vtvt,Hyundai Grand I10 NiosSportz Amt 1.2 Vtvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,38845823
810,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,Hyundai Grand I10 NiosSportz Dual Tone 1.2 Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,52000000
811,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Asta 1.2 Vtvt,Hyundai Grand I10 NiosAsta 1.2 Vtvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.7,81.86,114,37,1520,3805,1680,5,5,2450,2,354235
812,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Sportz Amt 1.2 Crdi,Hyundai Grand I10 NiosSportz Amt 1.2 Crdi,Hatchback,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1186,3,20.7,73.97,190,37,1520,3805,1680,5,5,2450,2,356559
813,Hyundai,Grand I10 Nios,Hyundai Grand I10 Nios,Asta 1.2 Crdi,Hyundai Grand I10 NiosAsta 1.2 Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1186,3,20.7,73.97,190,37,1520,3805,1680,5,5,2450,2,675090
814,Hyundai,Xcent,Hyundai Xcent,S 1.2,Hyundai XcentS 1.2,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.14,81.86,114,43,1520,3995,1660,4,5,2425,2,504990
815,Hyundai,Xcent,Hyundai Xcent,S At 1.2,Hyundai XcentS At 1.2,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,17.36,80.88,114,43,1520,3995,1660,4,5,2425,2,589610
816,Hyundai,Xcent,Hyundai Xcent,Sx 1.2,Hyundai XcentSx 1.2,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,20.14,80.88,114,43,1520,3995,1660,4,5,2425,2,642610
817,Hyundai,Xcent,Hyundai Xcent,Sx 1.2 Crdi,Hyundai XcentSx 1.2 Crdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1120,3,25.4,73.97,190,43,1520,3995,1660,4,5,2425,2,643350
818,Hyundai,Xcent,Hyundai Xcent,Sx 1.2 Crdi (O),Hyundai XcentSx 1.2 Crdi (O),Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1120,3,25.4,71.02,190,43,1520,3995,1660,4,5,2425,2,703350
819,Nissan,Micra,Nissan Micra,Xl (O) Cvt,Nissan MicraXl (O) Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,19.34,75.95,104,41,1530,3825,1665,5,5,2450,2,673350
820,Nissan,Micra,Nissan Micra,Xv Cvt,Nissan MicraXv Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1198,3,19.34,75.95,104,41,1530,3825,1665,5,5,2450,2,718950
821,Nissan,Micra,Nissan Micra,Xld (O),Nissan MicraXld (O),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,23.08,63.12,160,41,1525,3825,1665,5,5,2450,2,790350
822,Nissan,Micra,Nissan Micra,Xvd,Nissan MicraXvd,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,23.08,63.12,160,41,1525,3825,1665,5,5,2450,2,804450
823,Mahindra,Bolero,Mahindra Bolero,Zlx,Mahindra BoleroZlx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1880,4107,1745,5,7,2680,0,643769
824,Mahindra,Bolero,Mahindra Bolero,Slx,Mahindra BoleroSlx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1880,4107,1745,5,7,2680,0,733734
825,Mahindra,Bolero,Mahindra Bolero,Sle,Mahindra BoleroSle,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1880,4107,1745,5,7,2680,0,705546
826,Mahindra,Bolero,Mahindra Bolero,Ex,Mahindra BoleroEx,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1910,4221,1745,5,7,2794,0,798558
827,Mahindra,Bolero,Mahindra Bolero,Ex Non Ac,Mahindra BoleroEx Non Ac,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),2523,4,15.96,62.14,195,60,1910,4221,1745,5,7,2794,0,875358
828,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Alpha Smart Hybrid,Maruti Suzuki Ciaz1.3L Alpha Smart Hybrid,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43,1485,4490,1730,4,5,2650,2,662880
829,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Sigma Smart Hybrid,Maruti Suzuki Ciaz1.3L Sigma Smart Hybrid,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43,1485,4490,1730,4,5,2650,2,781686
830,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Delta Smart Hybrid,Maruti Suzuki Ciaz1.3L Delta Smart Hybrid,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43,1485,4490,1730,4,5,2650,2,743504
831,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.3L Zeta Smart Hybrid,Maruti Suzuki Ciaz1.3L Zeta Smart Hybrid,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.09,87.78,200,43,1485,4490,1730,4,5,2650,2,812964
832,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Sigma Smart Hybrid,Maruti Suzuki Ciaz1.5L Sigma Smart Hybrid,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43,1485,4490,1730,4,5,2650,2,942263
833,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Delta Smart Hybrid,Maruti Suzuki Ciaz1.5L Delta Smart Hybrid,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43,1485,4490,1730,4,5,2650,2,917055
834,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Zeta Smart Hybrid,Maruti Suzuki Ciaz1.5L Zeta Smart Hybrid,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43,1485,4490,1730,4,5,2650,2,860720
835,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Alpha Smart Hybrid,Maruti Suzuki Ciaz1.5L Alpha Smart Hybrid,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1462,4,21.56,101.59,138,43,1485,4490,1730,4,5,2650,2,815883
836,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Delta At Smart Hybrid,Maruti Suzuki Ciaz1.5L Delta At Smart Hybrid,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1462,4,20.28,101.59,138,43,1485,4490,1730,4,5,2650,2,773678
837,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Zeta At Smart Hybrid,Maruti Suzuki Ciaz1.5L Zeta At Smart Hybrid,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1462,4,20.28,101.59,138,43,1485,4490,1730,4,5,2650,2,1102689
838,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Alpha At Smart Hybrid,Maruti Suzuki Ciaz1.5L Alpha At Smart Hybrid,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1462,4,20.28,101.59,138,43,1485,4490,1730,4,5,2650,2,919689
839,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Alpha,Maruti Suzuki Ciaz1.5L Alpha,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.82,92.71,225,43,1485,4490,1730,4,5,2650,2,980689
840,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Delta,Maruti Suzuki Ciaz1.5L Delta,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.32,92.71,225,43,1485,4490,1730,4,5,2650,2,1062689
841,Maruti Suzuki,Ciaz,Maruti Suzuki Ciaz,1.5L Zeta,Maruti Suzuki Ciaz1.5L Zeta,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.32,92.71,225,43,1485,4490,1730,4,5,2650,2,819689
842,Skoda,Rapid,Skoda Rapid,1.6 Mpi Ambition,Skoda Rapid1.6 Mpi Ambition,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55,1466,4413,1699,4,5,2552,2,881689
843,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Active,Skoda Rapid1.5 Tdi Cr Active,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55,1466,4413,1699,4,5,2552,2,958689
844,Skoda,Rapid,Skoda Rapid,1.6 Mpi Active,Skoda Rapid1.6 Mpi Active,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1598,4,15.41,103.56,153,55,1466,4413,1699,4,5,2552,2,997689
845,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Ambition,Skoda Rapid1.5 Tdi Cr Ambition,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,21.13,108.5,250,55,1466,4413,1699,4,5,2552,2,980689
846,Skoda,Rapid,Skoda Rapid,1.5 Tdi Cr Ambition At,Skoda Rapid1.5 Tdi Cr Ambition At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1498,4,21.72,108.5,250,55,1466,4413,1699,4,5,2552,2,1058688
847,Skoda,Rapid,Skoda Rapid,1.6 Mpi Style At,Skoda Rapid1.6 Mpi Style At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1598,4,14.84,103.56,153,55,1466,4413,1699,4,5,2552,2,1098689
